id,created_at,text
1372291902960148483,2021-03-17 21:01:00,b'Sindikat pemalsu materai rugikan negara miliaran rupiah. Nantikan beritanya dalam Kabar Pagi bersama Aditya Nugroho &amp; Angia Ebony jam 04.30 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a62xuQ #KabarPagitvOne #diRumahNontontvOne #CariBeritaditvOne https://t.co/lqhpQAjsjW'
1372239321441267714,2021-03-17 17:32:03,b'Waketum Kadin Bertemu Dengan Asosiasi Pengusaha | tvOne https://t.co/u5gUYXM1Bf'
1372239317779714048,2021-03-17 17:32:02,"b'[FULL] Impor Garam, Laut RI Tak Lagi Asin? | IBF tvOne https://t.co/4RXgrNRUqD'"
1372224603762790403,2021-03-17 16:33:34,"b'TOP NEWS ONE! 1. Petani Panen Padi, Kok Pemerintah Impor Beras? 2. Polisi Virtual Pantau Medsos https://t.co/iZmn3DaW8P'"
1372224601124610050,2021-03-17 16:33:34,"b'Banyak Stok Belum Terserap, Ketua GAPMMI: Saya Khawatir Ini Garam Tak Penuhi Kualitas | IBF tvOne https://t.co/X3A2Zs0bgp'"
1372224598733852676,2021-03-17 16:33:33,"b'Jubir Kementrian Kelautan: Impor Jangan Saat Panen, Harga Garam Rakyat Bisa Jeblok! | IBF tvOne https://t.co/IoD3E5MhRe'"
1372223955306708997,2021-03-17 16:31:00,b'Demonstran Myanmar diancam hukuman mati. Saksikan beritanya di Kabar Dunia bersama Cornelia Amy pukul 23.59 WIB hanya di tvOne &amp; live streaming di https://t.co/7Gr3a5KWDi #KabarDuniatvOne #CariBeritaditvOne #diRumahNontontvOne https://t.co/wB8aGY7YC9'
1372223087589027844,2021-03-17 16:27:33,b'MP1 &amp; Gresini Racing Jalin Kerja Sama Untuk Persiapan Moto3 2021? | Oneprix Minute https://t.co/iG9lCw7W93'
1372218683695587329,2021-03-17 16:10:03,"b'Bahaya &amp; Penuh Resiko, Dermatologis: Filler Payudara Sangat Dilarang | tvOne https://t.co/QcALro6ZQz'"
1372216931818688519,2021-03-17 16:03:05,b'Komisi IV DPR RI Dorong Pemerintah Atur Tata Kelola Harga Garam | IBF tvOne https://t.co/6YN5ws3Nd1'
1372216928178110469,2021-03-17 16:03:04,"b'Soal Impor Garam, Komis IV DPR F-PPP: dari Tahun ke Tahun Nilainya Semakin Naik | IBF tvOne https://t.co/dznVFt5Ft4'"
1372216924575174663,2021-03-17 16:03:04,"b'Gaduh Soal Impor Garam, Petambak Garam: Ini Sangat Memukul Kepada Kami | IBF tvOne https://t.co/uv8XgBxOQX'"
1372214917617553411,2021-03-17 15:55:05,"b'- Tua-tua keladi\n- Jatim saling bunuh\n- Bidadari arena : Anllela Sagra\n\nSaksikan di Kabar Arena bersama Prima, Rabu, 17 Maret 2021, pukul 23.30 hanya di tvOne atau streaming di https://t.co/7Gr3a5KWDi\n\n#KabarArena #CariBeritaditvOne https://t.co/DKmZ7VAp7X'"
1372208870072848385,2021-03-17 15:31:03,b'Ridwan Kamil &amp; Petani Satu Suara Tolak Impor Beras | tvOne Minute https://t.co/SA7AQhuQJo'
1372205849616158724,2021-03-17 15:19:03,b'Menghadapi Ujian Saat Sedang Hijrah dan Cara Agar Istir https://t.co/cQ0uArYb2a'
1372203959700443136,2021-03-17 15:11:32,"b'Klinik Kecantikan Abal-abal Kembali Makan Korban, Begini Penyesalan Korban | tvOne https://t.co/ebBM0gDj17'"
1372203312871735298,2021-03-17 15:08:58,b'Kebijakan mengganti batas atas penghasilan bagi masyarakat yang ingin memiliki rumah DP Rp0 menimbulkan polemik.\n\nBagaimana tanggapan kamu terkait pergantian kebijakan ini?\nSelengkapnya https://t.co/vZWBdvMHXD #OpiniPublik #AniesBaswedan #RumahDP0 #CariBeritaditvOne https://t.co/12FxxZjPMT'
1372201306375352321,2021-03-17 15:01:00,b'KPK periksa Irjen KKP. Saksikan Kabar Hari Ini bersama Anna Thealita jam 22.30 WIB hanya di tvOne &amp; live streaming di https://t.co/pkGSgh23k8 #KabarHariInitvOne #CariBeritaditvOne #diRumahNontontvOne https://t.co/VmtTatehkN'
