id,created_at,text
428765178616745984,2014-01-30 05:42:39,"b'udin aing tadi peuting ngimpi modol | tandana naon tah mod ? | teuing,  da pas hudang trus dicabak aya tai. | eta mah BUSIAT anyeng (*^%$@@'"
428765142856130560,2014-01-30 05:42:30,"b'eh nyaho teu gais 3 bulan yang lalu telah kapanggih candi-candi di  daerah Sunda, diantarana : candi hakan, candi bere, candi dahar. #TENS'"
428765043245592576,2014-01-30 05:42:07,b'neng aa kangen sama neng .. :( | neng juga aa :( | hayu atuh gitu ? |  gitu gimana aa ? | GITUin balon pake jarum.. | BITU anyeng eta mah :/'
428763572072501248,2014-01-30 05:36:16,b'mang dagang naon ? | bubur jang | oh meser atuh mang 3000eun dicolok | ARI UJANG CAGEUR ??? )&amp;(*_) :(( #TENS'
428749577764610048,2014-01-30 04:40:39,"b'teu kudu ngahina jomblo, da kabogoh sia juga teu kaur liat yang leuwih bohay mah pasti ngaku JOMBLO anyeeeeng :(( #TENS'"
428592222380912640,2014-01-29 18:15:23,b'Duh anjir sepi kieu dagang bajigur teh euy euweuh nu meuli nagog di leuweung mah :(( #TENS'
428591293690703872,2014-01-29 18:11:41,"b'Anyeeeeng aku mah ngimpi modol, aipek teh bener busiat :(( RT @HeureuyBandung: Aku terbangun dr mimpi terburukku.... Mimpi ngamandian cucung'"
428586398531088384,2014-01-29 17:52:14,b'Neng wios ngasupkeun curuk kanu bujal ? | wios aa | tah atuh.. | naha lain kanu bujal aa ? | enya da ieu ge lain curuk neng :(( #TENS'
428582496737828864,2014-01-29 17:36:44,"b'Hidup ini serasa serba salah yah gais, eta gening salah teh mun motor rek dihirupan kudu di SALAH heula :(( #TENS'"
428581252203958272,2014-01-29 17:31:47,b'Syg udah makan ? | udah syg | makan yg banyak yah sygku :* | anyeng kamerkaan atuh gablaaag | ih ayang jahat :(( *bari mawa bedog :(( #TENS'
428575323270443008,2014-01-29 17:08:14,"b'Hati kamu mah bagai cangkang cau, leueur Susah didapat membuat aku tikosewad selalu. #TENS :(('"
428556749444902914,2014-01-29 15:54:25,b'@ABSpride aduh lur wilujeng ah ieu abdi nugelo hoyong ngiring kaul ka #ABSPride :)'
428555693658886144,2014-01-29 15:50:14,b'@Kumaha_Maneh @HeureuyBandung @_ceukaingoge @banyolanhidup @forum_indie_BDG @infocapruk @mamaneh_weh @olegunnnn calageur lur ? gabung ah :(('
428553804162686976,2014-01-29 15:42:43,b'ari mantan teh naon din ? | eta gening mun ngaji sok aya anu artina JAUHKANLAH DARI MANTAN YANG TERKUTUK | setaaaan anyeng eta mah :(( #TENS'
428552448194539521,2014-01-29 15:37:20,"b'aku mah orang nya tak pernah gentar menghadapi musuh, eta gening gentar teh awi anu panjang :(( #TENS'"
428551960296304642,2014-01-29 15:35:24,"b'keun weh da hirup mah susah jeung peurih gais, hayang lancar mah nginum VEGETA weh jeung gedang :(( #TENS'"
428551742347681794,2014-01-29 15:34:32,b'hati aing serasa direndos ketika sia dibonceng sama tukang taraje wahai mantan aing yang penuh dengan rorombeheun :(( #TENS'
428547330111844352,2014-01-29 15:17:00,b'naon yahudi ? :(( RT @Agis_ganeka19: akun_BODOR'
428485802608189440,2014-01-29 11:12:30,"b'semuanya telah aing berikan saking cintanya aing ke maneh anjir, tapi kenapa kamu mah selalu nyangkoyodin cinta aing kaya gini, :(( #TENS'"
428483975485485056,2014-01-29 11:05:15,"b'din maneh boga duit teu euy emod hayang udud ? | boga 3M | wah loba kitu, sabaraha eta teh ? | 3M-ber bisi hayang mah nyiuk weh :(( #TENS'"
